Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions
Saskatchewan                                                               ,High Wage          ,102162134 SASKATCHEWAN INC.,"Saskatoon, SK S7S 0A6","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan                                                               ,High Wage          ,11101323 Canada Inc.,"Regina, SK S4V 2Z6",73300-Transport truck drivers,Unknown,1,2
Saskatchewan                                                               ,High Wage          ,AAA MOTEL LTD,"SASKATOON, SK S7M 0S9",13110-Administrative assistants,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,AAA MOTEL LTD,"SASKATOON, SK S7M 0S9",62024-Cleaning supervisors,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Affordable Mattress And Furniture Swift Current Inc,"Swift Current, SK S9H 4C8",62010-Retail sales supervisors,Unknown,1,2
Saskatchewan                                                               ,High Wage          ,Ask Transportation Limited,"Yorkton, SK S3N 2B7",72401-Heavy-duty equipment mechanics,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Canada Golden Foods Limited.,"Moose Jaw, SK S6H 4Y4",22100-Chemical technologists and technicians,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Dasmesh Parm Transport Ltd,"Regina, SK S4T 0Y2",12200-Accounting technicians and bookkeepers,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,F & S LOGISTICS LIMITED,"Saskatoon, SK S7K 4Z7",73300-Transport truck drivers,Unknown,1,4
Saskatchewan                                                               ,High Wage          ,G&F TRANSPORT INC.,"REGINA, SK S4P 3E1",12200-Accounting technicians and bookkeepers,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,G&F TRANSPORT INC.,"REGINA, SK S4P 3E1",13110-Administrative assistants,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,G&F TRANSPORT INC.,"REGINA, SK S4P 3E1","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Phantastic Nails In Estevan,"Estevan, SK S4A 0W9","63211-Estheticians, electrologists and related occupations",Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Popular Garage Inc.,"Saskatoon, SK S7M 3Z5",75119-Other trades helpers and labourers,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Quezada Builders Inc.,"Saskatoon, SK S7L 3Z3",73100-Concrete finishers,Unknown,1,5
Saskatchewan                                                               ,High Wage          ,Star Gliders Daycare Ltd.,"Saskatoon, SK S7W 0L9",13110-Administrative assistants,Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Star Gliders Daycare Ltd.,"Saskatoon, SK S7W 0L9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Saskatchewan                                                               ,High Wage          ,Sturgis Motel,"Meacham, SK S0K 2V0",60031-Accommodation service managers,Corporation,1,1
Saskatchewan                                                               ,Low Wage            ,102018323 SASKATCHEWAN INC.,"SASKATOON, SK S7M 1J1","63211-Estheticians, electrologists and related occupations",Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102049082 SASKATCHEWAN LTD,"Shellbrook, SK S0J 2E0","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan                                                               ,Low Wage            ,102078914 Saskatchewan Ltd.,"Saskatoon, SK S7H 0W6",65100-Cashiers,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102081942 Saskatchewan  Ltd.,"Battleford, SK S0M 0E0","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan                                                               ,Low Wage            ,102093126 Saskatchewan Corp.,"Regina, SK S4X 4P7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102105000 SASKATCHEWAN CORPORATION,"Rosthern, SK S0K 3R0",62010-Retail sales supervisors,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102108023 Saskatchewan Inc,"Grenfell, SK S0G 2B0",62010-Retail sales supervisors,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102109811 SASKATCHEWAN LTD,"Saskatoon, SK S7H 0T8",63200-Cooks,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102118366 SASKATCHEWAN LTD.,"Fillmore, SK S0G 1N0",62020-Food service supervisors,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102122538 SASKATCHEWAN LTD,"Saskatoon, SK S7H 0V4",62010-Retail sales supervisors,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102154788 SASKATCHEWAN LTD,"FORT QU'APPELLE, SK S0G 1S0",63200-Cooks,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,102165661 SASKATCHEWAN LTD,"Chaplin, SK S0H 0V0",65100-Cashiers,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,2449370 Alberta Ltd.,"Saskatoon, SK S7M 0S4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan                                                               ,Low Wage            ,5AAB CONSTRUCTION LTD,"SASKATOON, SK S7K 4Z6",72310-Carpenters,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,610935 Saskatchewan Ltd.,"Saskatoon, SK S7M 0R3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,Ask Transportation Limited,"Yorkton, SK S3N 2B7",73300-Transport truck drivers,Unknown,1,3
Saskatchewan                                                               ,Low Wage            ,Basile & Sons Holdings Ltd.,"Weyburn, SK S4H 0V9",14401-Storekeepers and partspersons,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,ENDEAR NAILS SPA MASSAGE,"saskatoon, SK S7V 0H5",14101-Receptionists,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,EXTREME SPEED RV LTD,"MEADOW LAKE, SK S9X 1Y5",64100-Retail salespersons and visual merchandisers,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,FasGasPlus,"Swift Current, SK S9H 3T7",62010-Retail sales supervisors,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,Holden Food Services LTD,"Melfort, SK S0E 1A0","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,KNOCK TOGETHER BUILDERS INC,"REDVERS, SK S0C 2H0",75110-Construction trades helpers and labourers,Unknown,1,3
Saskatchewan                                                               ,Low Wage            ,KSK FRAMING & CONSTRUCTION INC.,"SASKATOON, SK S7W 1C8",75110-Construction trades helpers and labourers,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,Limerick Childcare Centre Ltd.,"Limerick, SK S0H 2P0",42202-Early childhood educators and assistants,Unknown,1,1
Saskatchewan                                                               ,Low Wage            ,marchuk decorating ltd,"Regina, SK S4N 0S5",73112-Painters and decorators (except interior decorators),Unknown,1,1
